"","y","x1","x2"
"1",-0.435805231865326,-0.876766972983854,0.0292313651400348
"2",-0.644194995181419,-0.74638942788159,-0.87653230687364
"3",1.19076855521925,1.37591479129899,1.66134163011548
"4",-0.227118995796892,0.23758196425832,-1.17427963826268
"5",0.285095176350931,0.108627472263016,0.77324774234952
"6",0.821808125832624,1.20272127608768,0.716075158311915
"7",0.356370113542006,-0.459072393772922,1.93989389145445
"8",0.546954580912744,0.640346014353278,0.753443226208585
"9",-0.0342774825913012,0.416787459325551,-0.798124821396177
"10",0.0869555382225786,0.776543115338858,-1.01325601756303
"11",1.5046128662877,1.98379470024852,1.69094294816476
"12",0.141530718993475,0.0513106101945638,0.403176125624126
"13",-0.610154399328363,-0.468680224242072,-1.26759235920461
"14",-0.225369067802713,-1.02782263733815,0.974259010659152
"15",-0.529360569567449,-1.2857038164607,0.361883286617565
"16",-0.212826940877409,-0.378899177276744,-0.0692738405724958
"17",1.06940531601346,1.8353490468614,0.532058604442457
"18",-0.0228783573474342,-0.0381127885057987,-0.0301437276245163
"19",-0.00219871510737182,0.207267222341127,-0.351989661048323
"20",1.18037628576419,1.55349872740946,1.37338882804491
"21",0.427225711732683,1.20097797250255,-0.590712547415148
"22",-0.0434352171853091,0.777537898772464,-1.46330448224561
"23",-0.26637417403902,-0.751705464953325,0.33971969737159
"24",0.662113249723444,0.239315548796894,1.79852112927086
"25",-0.246433958288957,-0.78239953422498,0.51975009251763
"26",-0.30464044568513,-0.935960320132088,0.545191571706647
"27",-0.724997012991603,-1.97102361497538,0.859233801970715
"28",1.18453021513215,1.9039585248836,0.773917632796443
"29",0.232353832433267,0.133758784290104,0.524561824187794
"30",0.969213991988319,1.29837137577027,1.07165010397328
"31",0.212663567728584,-0.122662398850724,0.903561951098259
"32",-0.211450157728398,0.594876421029941,-1.69656557690975
"33",-0.812439784765172,-2.07010025388295,0.7467967126429
"34",0.0515681892300726,0.514439865704473,-0.68830152111192
"35",-1.1244717896799,-1.74469516679953,-0.851496832804499
"36",0.603514351389551,0.964994109702759,0.413654876847241
"37",0.668992483256779,0.570103564747577,1.31101403522619
"38",0.184787046338386,-0.206818597796938,0.934663928053975
"39",-0.0722682527524451,-0.891796206396059,1.24450674876511
"40",0.527452326491774,0.673109251194124,0.639176793403597
"41",-0.200981598158774,0.0535962676598015,-0.769066318309487
"42",-0.450140620191858,-1.48817284860126,0.974403431515499
"43",0.113869124793107,0.039913781100449,0.300778564479913
"44",0.266828187665505,-0.191414233148296,1.20329271673015
"45",-0.121824649284402,-0.297239406424863,0.0919911168333662
"46",-0.682372232527429,-2.34515254337464,1.68144337260138
"47",-0.127998976523244,0.019936918350202,-0.438943196268034
"48",0.455707671189838,1.09991721486958,-0.332867259973309
"49",-0.301012196942074,-0.433485529407769,-0.280571626688243
"50",1.20789226986608,0.949303154250863,2.43160869561725
"51",-0.457230005441633,-1.24985621825403,0.534774537534443
"52",-0.366204080157053,-0.935030900757163,0.367120128278971
"53",-0.0191984287262129,1.00890989575695,-1.81167909998296
"54",0.24438565759532,-0.466558207705629,1.66284020175866
"55",0.265576530258577,-0.0100804991615646,0.929049657689982
"56",0.0125297657315422,0.0227931546729418,0.00701572531041737
"57",0.370586978918918,0.181630498688378,0.968931379877466
"58",-0.610936003230934,-1.12388112580663,-0.207904175354441
"59",0.666119414557725,0.902774195099683,0.711918486676643
"60",-0.417310421674104,-0.735140275031317,-0.160444945864392
"61",0.00961293761784244,0.262065906957528,-0.404154205759867
"62",-0.851889788611306,-1.2975007606734,-0.659309351630732
"63",-0.287583301820418,-0.842936240142945,0.51209324644154
"64",0.108436381048585,0.540229683968029,-0.484061968120482
"65",-0.0775710143339868,-1.35122934966614,2.00724708370655
"66",0.0221879837146109,0.100366931462384,-0.119334025052568
"67",-0.250364288512322,-0.712559134370305,0.353666724102938
"68",0.795615253308528,1.69039946076432,-0.117051108008334
"69",-0.151892712672434,0.0845144845205642,-0.658804639575039
"70",-0.461340837803907,-0.554823584314049,-0.599572677092659
"71",-0.0101855436745068,-0.233608951146284,0.350393578535529
"72",0.252821986660191,0.458746041147222,0.135530546618949
"73",-0.389707639441061,-0.872256589998308,0.158727897448166
"74",0.125810613111588,-0.163464815220587,0.81950036893335
"75",-0.548922793354819,-1.46240348693693,0.581284548593808
"76",-0.464251061028808,-0.617652384787102,-0.515400478489678
"77",-0.932904816877132,-1.63087339635374,-0.439543097436321
"78",-0.636277935471736,-0.451080048508679,-1.35974875998747
"79",0.445345518358975,1.53507209656404,-1.06314483575125
"80",0.0208532451013043,-1.14560188043986,2.02330128606466
"81",-0.563035520447338,-0.484853678164097,-1.10693130774895
"82",0.64383473385462,1.26814122630548,0.00941210462077896
"83",0.503106206044947,0.205615197096982,1.37692922712177
"84",0.302908050824742,-0.0502044052771355,1.0819965869889
"85",-0.150525260727292,-0.715178257039622,0.689567235433635
"86",0.344630448925919,1.44417970884658,-1.24752286925835
"87",0.0505720599289608,-0.634293158816897,1.25968879744596
"88",0.40204746766434,-0.269267680094725,1.76072444315632
"89",-1.53991456669279,-1.3291992439449,-2.94759207654987
"90",-0.530487218359705,-1.08250222920154,0.0605188816471798
"91",0.115651710149678,0.244604552468022,0.0432359393573895
"92",0.160877194766496,0.264924979391518,0.167434250776735
"93",-1.1568564940387,-3.03688956551418,1.13499498803562
"94",0.130492580029072,1.1925205821532,-1.61488194893601
"95",-0.315887170638054,-0.119985722359558,-0.863675120975754
"96",1.01377083501361,1.46156704076702,0.956177487160789
"97",-0.0128475293852373,0.632533261726229,-1.08922862034653
"98",-0.257986632156381,-0.767755289600216,0.425197073465858
"99",-0.674036392293481,-0.226357957077159,-1.89108955005528
"100",-0.089612337484301,0.0777523924731386,-0.461659080103905
"101",-0.474251516356232,-0.884950589253701,-0.103173712558518
"102",-0.0803548163250539,-1.54185731291468,2.28587692840239
"103",0.694757260733534,0.872079902411852,0.830165847959309
"104",0.0627780484338363,0.508934574586852,-0.613121986774855
"105",0.304074396748919,1.43111033659654,-1.36129782682266
"106",0.245878870074898,-0.0942057926722193,0.954679995411673
"107",-0.335343606619763,-0.015572611330515,-1.08829854142473
"108",-1.20211499746432,-1.72133917264436,-1.12765410039053
"109",0.613208979206101,1.34808789571757,-0.194347912723952
"110",0.0933189711136659,-0.279353712664014,0.788210518786657
"111",-0.357477721916867,-0.298434088876933,-0.673555643856013
"112",-0.173897456714028,-1.46814664076229,1.86964700333964
"113",-1.05855354089938,-1.79915981923417,-0.503054231473587
"114",1.71212740405919,2.57578453417497,1.39979621166985
"115",-0.0716514186500026,0.0671912320338155,-0.345541497192895
"116",0.308935912737245,0.813453219816755,-0.332533600637395
"117",0.48690022030382,0.651078467298813,0.548418261267307
"118",0.026990260390378,0.654792561360412,-1.00763206942839
"119",-0.110274448175763,-0.263387451531946,0.0655964214014989
"120",0.802062211275459,1.46966112050211,0.203704784698747
"121",-1.18894036118971,-1.18938183392944,-1.98255065774575
"122",0.270126870529419,0.740624992524115,-0.309641914666599
"123",-0.0548019527283517,0.15630714267289,-0.4497147909541
"124",-0.429289746380999,-0.219130493549093,-1.07296778455742
"125",-0.15525310027831,-0.366188352385517,0.109244347546965
"126",-0.734019915941288,-1.36309231316725,-0.172751529769432
"127",-0.461283018812258,-1.91519558264837,1.65330470942582
"128",0.43089971804474,1.04949401888289,-0.297708860606003
"129",0.209925456852956,0.752687515834766,-0.551540497929702
"130",0.0785923019972061,-0.164744468528406,0.573286483628672
"131",-0.159621272299449,-0.260158072021265,-0.119835825222178
"132",-0.417952377427709,-0.473581333391448,-0.579853811918043
"133",0.502850872610519,0.0379192071985661,1.6225123907241
"134",0.224914892299448,0.849637143976795,-0.668566284396975
"135",0.138339312723615,1.04139417883646,-1.29055589455394
"136",0.407827319107279,-0.0725790546346683,1.47484564204918
"137",-0.757158851356109,-1.54197979503882,0.0328950118610225
"138",-0.269815441647889,-1.05628893051071,0.872803219788824
"139",0.900244638638505,1.42764316251336,0.618763929779693
"140",0.544323681078368,-0.0987361240348247,1.97657697820571
"141",-0.546152265058168,-0.602392363172731,-0.808793160839606
"142",-0.0196104354860392,0.420296869293458,-0.748565320028205
"143",0.855391945616312,1.24718557121655,0.790636620469877
"144",-0.236381182176515,-1.00369647143337,0.875856450128969
"145",1.60512736892707,2.2843839388084,1.55874368521958
"146",0.246776111566801,-0.523625816877781,1.68680999937761
"147",0.939078965017036,0.518105290756838,2.2548631126607
"148",0.220590015332957,0.444832439199068,-0.0327659028708346
"149",-0.711099916527239,-1.11127546375314,-0.497986066948885
"150",0.480298217425886,0.88582267314598,0.0972005194067221
"151",0.673626052778593,1.85415242526574,-0.834979588702202
"152",-0.0597330841029164,-0.164974460223436,0.072579448410295
"153",0.889706208638479,1.11329390913742,1.11089415974971
"154",0.265783101834341,-0.20289371811402,1.25905114217969
"155",0.865314853414783,2.21947978177945,-0.7985969039605
"156",0.00755933868983429,-0.0493432502314147,0.119563930744552
"157",-0.621311226572434,-0.870303907691116,-0.608519918023396
"158",0.77071009256503,1.50144494674317,0.0813368671210816
"159",-0.867650040587029,-1.19183601898835,-0.961421594131089
"160",1.00293836345771,2.04512081384269,0.0187160543790247
"161",-0.806538578396202,-1.63970436802924,0.0533777896370506
